C:\Users\USER\anaconda3\envs\rl_3.9\python.exe C:\Users\USER\anaconda3\envs\rl_3.9\Project#2\pong_ppo.py 
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
Episode 7520, Total Reward: 13.00
Episode 7530, Total Reward: 18.00
Episode 7540, Total Reward: 16.00
Episode 7550, Total Reward: 17.00
Episode 7560, Total Reward: 12.00
Episode 7570, Total Reward: 17.00
Episode 7580, Total Reward: 10.00
Episode 7590, Total Reward: 19.00
Episode 7600, Total Reward: 17.00
Episode 7610, Total Reward: 9.00
Episode 7620, Total Reward: 17.00
Episode 7630, Total Reward: 15.00
Episode 7640, Total Reward: 17.00
Episode 7650, Total Reward: 18.00
Episode 7660, Total Reward: 15.00
Episode 7670, Total Reward: 14.00
Episode 7680, Total Reward: 17.00
Episode 7690, Total Reward: 16.00
Episode 7700, Total Reward: 17.00
Episode 7710, Total Reward: -5.00
Episode 7720, Total Reward: 17.00
Episode 7730, Total Reward: 13.00
Episode 7740, Total Reward: 17.00
Episode 7750, Total Reward: 17.00
Episode 7760, Total Reward: 16.00
Episode 7770, Total Reward: 12.00
Episode 7780, Total Reward: 19.00
Episode 7790, Total Reward: 2.00
Episode 7800, Total Reward: 3.00
Episode 7810, Total Reward: 18.00
Episode 7820, Total Reward: 16.00
Episode 7830, Total Reward: 8.00
Episode 7840, Total Reward: 17.00
Episode 7850, Total Reward: 15.00
Episode 7860, Total Reward: 18.00
Episode 7870, Total Reward: 13.00
Episode 7880, Total Reward: 16.00
Episode 7890, Total Reward: 18.00
Episode 7900, Total Reward: 15.00
Episode 7910, Total Reward: 16.00
Episode 7920, Total Reward: 18.00
Episode 7930, Total Reward: 19.00
Episode 7940, Total Reward: 11.00
Episode 7950, Total Reward: 12.00
Episode 7960, Total Reward: 17.00
Episode 7970, Total Reward: 13.00
Episode 7980, Total Reward: 20.00
Episode 7990, Total Reward: 16.00
Episode 8000, Total Reward: 13.00
Episode 8010, Total Reward: 14.00
Episode 8020, Total Reward: 19.00
Episode 8030, Total Reward: 16.00
Episode 8040, Total Reward: 19.00
Episode 8050, Total Reward: 16.00
Episode 8060, Total Reward: 8.00
Episode 8070, Total Reward: 16.00
Episode 8080, Total Reward: 17.00
Episode 8090, Total Reward: 14.00
Episode 8100, Total Reward: 14.00
Episode 8110, Total Reward: 19.00
Episode 8120, Total Reward: 15.00
Episode 8130, Total Reward: 16.00
Episode 8140, Total Reward: 17.00
Episode 8150, Total Reward: 15.00
Episode 8160, Total Reward: 13.00
Episode 8170, Total Reward: 19.00
Episode 8180, Total Reward: 8.00
Episode 8190, Total Reward: 13.00
Episode 8200, Total Reward: 14.00
Episode 8210, Total Reward: 15.00
Episode 8220, Total Reward: 17.00
Episode 8230, Total Reward: 16.00
Episode 8240, Total Reward: 13.00
Episode 8250, Total Reward: 19.00
Episode 8260, Total Reward: 14.00
Episode 8270, Total Reward: 17.00
Episode 8280, Total Reward: 14.00
Episode 8290, Total Reward: 16.00
Episode 8300, Total Reward: 18.00
Episode 8310, Total Reward: 16.00
Episode 8320, Total Reward: 18.00
Episode 8330, Total Reward: 13.00
Episode 8340, Total Reward: 17.00
Episode 8350, Total Reward: 18.00
Episode 8360, Total Reward: 14.00
Episode 8370, Total Reward: 15.00
Episode 8380, Total Reward: 14.00
Episode 8390, Total Reward: 14.00
Episode 8400, Total Reward: 12.00
Episode 8410, Total Reward: 18.00
Episode 8420, Total Reward: 14.00
Episode 8430, Total Reward: 11.00
Episode 8440, Total Reward: 18.00
Episode 8450, Total Reward: 15.00
Episode 8460, Total Reward: 12.00
Episode 8470, Total Reward: 17.00
Episode 8480, Total Reward: 15.00
Episode 8490, Total Reward: 17.00
Episode 8500, Total Reward: 20.00
Episode 8510, Total Reward: 20.00
Episode 8520, Total Reward: 12.00
Episode 8530, Total Reward: 14.00
Episode 8540, Total Reward: 14.00
Episode 8550, Total Reward: 15.00
Episode 8560, Total Reward: 20.00
Episode 8570, Total Reward: 18.00
Episode 8580, Total Reward: 17.00
Episode 8590, Total Reward: 18.00
Episode 8600, Total Reward: 18.00
Episode 8610, Total Reward: 15.00
Episode 8620, Total Reward: 12.00
Episode 8630, Total Reward: -17.00
Episode 8640, Total Reward: 19.00
Episode 8650, Total Reward: 16.00
Episode 8660, Total Reward: 18.00
Episode 8670, Total Reward: 17.00
Episode 8680, Total Reward: 17.00
Episode 8690, Total Reward: 14.00
Episode 8700, Total Reward: 19.00
Episode 8710, Total Reward: 13.00
Episode 8720, Total Reward: 15.00
Episode 8730, Total Reward: 16.00
Episode 8740, Total Reward: 10.00
Episode 8750, Total Reward: 13.00
Episode 8760, Total Reward: 17.00
Episode 8770, Total Reward: 15.00
Episode 8780, Total Reward: -21.00
Episode 8790, Total Reward: 16.00
Episode 8800, Total Reward: 20.00
Episode 8810, Total Reward: 14.00
Episode 8820, Total Reward: 14.00
Episode 8830, Total Reward: 16.00
Episode 8840, Total Reward: 16.00
Episode 8850, Total Reward: 14.00
Episode 8860, Total Reward: 19.00
Episode 8870, Total Reward: 14.00
Episode 8880, Total Reward: 19.00
Episode 8890, Total Reward: 11.00
Episode 8900, Total Reward: 6.00
Episode 8910, Total Reward: 17.00
Episode 8920, Total Reward: 18.00
Episode 8930, Total Reward: 16.00
Episode 8940, Total Reward: 18.00
Episode 8950, Total Reward: 19.00
Episode 8960, Total Reward: 17.00
Episode 8970, Total Reward: 15.00
Episode 8980, Total Reward: 18.00
Episode 8990, Total Reward: 17.00
Episode 9000, Total Reward: 18.00
Episode 9010, Total Reward: 17.00
Episode 9020, Total Reward: 13.00
Episode 9030, Total Reward: 19.00
Episode 9040, Total Reward: 17.00
Episode 9050, Total Reward: 18.00
Episode 9060, Total Reward: 15.00
Episode 9070, Total Reward: 18.00
Episode 9080, Total Reward: 13.00
Episode 9090, Total Reward: 20.00
Episode 9100, Total Reward: 21.00
Episode 9110, Total Reward: 11.00
Episode 9120, Total Reward: 18.00
Episode 9130, Total Reward: 19.00
Episode 9140, Total Reward: -15.00
Episode 9150, Total Reward: 13.00
Episode 9160, Total Reward: 16.00
Episode 9170, Total Reward: 15.00
Episode 9180, Total Reward: 16.00
Episode 9190, Total Reward: 8.00
Episode 9200, Total Reward: 13.00
Episode 9210, Total Reward: 13.00
Episode 9220, Total Reward: 20.00
Episode 9230, Total Reward: 10.00
Episode 9240, Total Reward: 20.00
Episode 9250, Total Reward: 19.00
Episode 9260, Total Reward: 18.00
Episode 9270, Total Reward: 11.00
Episode 9280, Total Reward: 18.00
Episode 9290, Total Reward: 8.00
Episode 9300, Total Reward: 16.00
Episode 9310, Total Reward: 12.00
Episode 9320, Total Reward: 18.00
Episode 9330, Total Reward: 15.00
Episode 9340, Total Reward: 13.00
Episode 9350, Total Reward: -4.00
Episode 9360, Total Reward: 10.00
Episode 9370, Total Reward: 17.00
Episode 9380, Total Reward: 20.00
Episode 9390, Total Reward: 13.00
Episode 9400, Total Reward: 18.00
Episode 9410, Total Reward: 10.00
Episode 9420, Total Reward: 18.00
Episode 9430, Total Reward: 15.00
Episode 9440, Total Reward: 17.00
Episode 9450, Total Reward: 18.00
Episode 9460, Total Reward: 11.00
Episode 9470, Total Reward: 17.00
Episode 9480, Total Reward: 17.00
Episode 9490, Total Reward: 12.00
Episode 9500, Total Reward: 16.00
Episode 9510, Total Reward: 17.00
Episode 9520, Total Reward: 17.00
Episode 9530, Total Reward: 19.00
Episode 9540, Total Reward: 19.00
Episode 9550, Total Reward: 7.00
Episode 9560, Total Reward: 17.00
Episode 9570, Total Reward: 6.00
Episode 9580, Total Reward: 17.00
Episode 9590, Total Reward: 18.00
Episode 9600, Total Reward: 16.00
Episode 9610, Total Reward: 4.00
Episode 9620, Total Reward: 15.00
Episode 9630, Total Reward: 20.00
Episode 9640, Total Reward: 18.00
Episode 9650, Total Reward: 20.00
Episode 9660, Total Reward: 19.00
Episode 9670, Total Reward: 20.00
Episode 9680, Total Reward: 20.00
Episode 9690, Total Reward: 15.00
Episode 9700, Total Reward: 18.00
Episode 9710, Total Reward: -9.00
Episode 9720, Total Reward: 18.00
Episode 9730, Total Reward: 17.00
Episode 9740, Total Reward: 19.00
Episode 9750, Total Reward: 20.00
Episode 9760, Total Reward: 13.00
Episode 9770, Total Reward: 12.00
Episode 9780, Total Reward: 19.00
Episode 9790, Total Reward: 11.00
Episode 9800, Total Reward: 17.00
Episode 9810, Total Reward: 19.00
Episode 9820, Total Reward: 19.00
Episode 9830, Total Reward: 15.00
Episode 9840, Total Reward: 20.00
Episode 9850, Total Reward: 15.00
Episode 9860, Total Reward: 15.00
Episode 9870, Total Reward: 14.00
Episode 9880, Total Reward: 18.00
Episode 9890, Total Reward: 20.00
Episode 9900, Total Reward: 15.00
Episode 9910, Total Reward: 16.00
Episode 9920, Total Reward: 19.00
Episode 9930, Total Reward: 19.00
Episode 9940, Total Reward: 14.00
Episode 9950, Total Reward: 15.00
Episode 9960, Total Reward: 16.00
Episode 9970, Total Reward: 15.00
Episode 9980, Total Reward: 19.00
Episode 9990, Total Reward: 19.00
Episode 10000, Total Reward: 10.00
Episode 10010, Total Reward: 18.00
Episode 10020, Total Reward: 20.00
Episode 10030, Total Reward: 17.00
Episode 10040, Total Reward: 17.00
Episode 10050, Total Reward: 19.00
Episode 10060, Total Reward: 16.00
Episode 10070, Total Reward: 17.00
Episode 10080, Total Reward: 17.00
Episode 10090, Total Reward: 15.00
Episode 10100, Total Reward: 16.00
Episode 10110, Total Reward: 17.00
Episode 10120, Total Reward: 17.00
Episode 10130, Total Reward: 20.00
Episode 10140, Total Reward: 18.00
Episode 10150, Total Reward: 19.00
Episode 10160, Total Reward: 19.00
Episode 10170, Total Reward: 19.00
Episode 10180, Total Reward: 15.00
Episode 10190, Total Reward: 14.00
Episode 10200, Total Reward: 17.00
Episode 10210, Total Reward: 18.00
Episode 10220, Total Reward: 17.00
Episode 10230, Total Reward: 14.00
Episode 10240, Total Reward: 18.00
Episode 10250, Total Reward: 16.00
Episode 10260, Total Reward: 16.00
Episode 10270, Total Reward: 16.00
Episode 10280, Total Reward: 20.00
Episode 10290, Total Reward: 21.00
Episode 10300, Total Reward: 12.00
Episode 10310, Total Reward: 16.00
Episode 10320, Total Reward: 20.00
Episode 10330, Total Reward: 18.00
Episode 10340, Total Reward: 17.00
Episode 10350, Total Reward: 15.00
Episode 10360, Total Reward: 20.00
Episode 10370, Total Reward: 16.00
Episode 10380, Total Reward: 19.00
Episode 10390, Total Reward: 18.00
Episode 10400, Total Reward: 18.00
Episode 10410, Total Reward: 16.00
Episode 10420, Total Reward: 19.00
Episode 10430, Total Reward: 19.00
Episode 10440, Total Reward: -20.00
Episode 10450, Total Reward: 13.00
Episode 10460, Total Reward: 19.00
Episode 10470, Total Reward: 18.00
Episode 10480, Total Reward: 1.00
Episode 10490, Total Reward: 10.00
Episode 10500, Total Reward: 18.00
Episode 10510, Total Reward: 5.00
Episode 10520, Total Reward: 16.00
Episode 10530, Total Reward: 17.00
Episode 10540, Total Reward: 14.00
Episode 10550, Total Reward: 18.00
Episode 10560, Total Reward: 15.00
Episode 10570, Total Reward: 15.00
Episode 10580, Total Reward: 20.00
Episode 10590, Total Reward: 17.00
Episode 10600, Total Reward: 20.00
Episode 10610, Total Reward: 18.00
Episode 10620, Total Reward: 19.00
Episode 10630, Total Reward: 17.00
Episode 10640, Total Reward: 17.00
Episode 10650, Total Reward: 15.00
Episode 10660, Total Reward: 16.00
Episode 10670, Total Reward: 21.00
Episode 10680, Total Reward: 20.00
Episode 10690, Total Reward: 17.00
Episode 10700, Total Reward: 18.00
Episode 10710, Total Reward: 19.00
Episode 10720, Total Reward: 9.00
Episode 10730, Total Reward: 20.00
Episode 10740, Total Reward: 18.00
Episode 10750, Total Reward: 18.00
Episode 10760, Total Reward: 18.00
Episode 10770, Total Reward: 6.00
Episode 10780, Total Reward: 20.00
Episode 10790, Total Reward: 18.00
Episode 10800, Total Reward: 19.00
Episode 10810, Total Reward: 20.00
Episode 10820, Total Reward: 20.00
Episode 10830, Total Reward: 9.00
Episode 10840, Total Reward: 11.00
Episode 10850, Total Reward: 21.00
Episode 10860, Total Reward: 15.00
Episode 10870, Total Reward: 17.00
Episode 10880, Total Reward: 18.00
Episode 10890, Total Reward: 12.00
Episode 10900, Total Reward: 16.00
Episode 10910, Total Reward: 20.00
Episode 10920, Total Reward: 18.00
Episode 10930, Total Reward: 18.00
Episode 10940, Total Reward: 18.00
Episode 10950, Total Reward: 16.00
Episode 10960, Total Reward: 15.00
Episode 10970, Total Reward: 21.00
Episode 10980, Total Reward: 14.00
Episode 10990, Total Reward: 16.00
Episode 11000, Total Reward: 2.00
Episode 11010, Total Reward: 18.00
Episode 11020, Total Reward: 15.00
Episode 11030, Total Reward: 16.00
Episode 11040, Total Reward: 18.00
Episode 11050, Total Reward: 19.00
Episode 11060, Total Reward: 17.00
Episode 11070, Total Reward: 19.00
Episode 11080, Total Reward: 11.00
Episode 11090, Total Reward: 19.00
Episode 11100, Total Reward: 13.00
Episode 11110, Total Reward: 20.00
Episode 11120, Total Reward: 17.00
Episode 11130, Total Reward: 21.00
Episode 11140, Total Reward: 18.00
Episode 11150, Total Reward: 15.00
Episode 11160, Total Reward: 14.00
Episode 11170, Total Reward: 20.00
Episode 11180, Total Reward: 18.00
Episode 11190, Total Reward: 20.00
Episode 11200, Total Reward: 10.00
Episode 11210, Total Reward: 16.00
Episode 11220, Total Reward: 18.00
Episode 11230, Total Reward: 16.00
Episode 11240, Total Reward: 16.00
Episode 11250, Total Reward: 12.00
Episode 11260, Total Reward: 13.00
Episode 11270, Total Reward: 13.00
Episode 11280, Total Reward: 18.00
Episode 11290, Total Reward: 8.00
Episode 11300, Total Reward: 16.00
Episode 11310, Total Reward: 13.00
Episode 11320, Total Reward: 20.00
Episode 11330, Total Reward: 18.00
Episode 11340, Total Reward: 11.00
Episode 11350, Total Reward: 18.00
Episode 11360, Total Reward: 17.00
Episode 11370, Total Reward: 19.00
Episode 11380, Total Reward: 20.00
Episode 11390, Total Reward: 20.00
Episode 11400, Total Reward: 19.00
Episode 11410, Total Reward: 19.00
Episode 11420, Total Reward: 13.00
Episode 11430, Total Reward: 16.00
Episode 11440, Total Reward: 20.00
Episode 11450, Total Reward: 17.00
Episode 11460, Total Reward: 20.00
Episode 11470, Total Reward: 16.00
Episode 11480, Total Reward: 18.00
Episode 11490, Total Reward: 19.00
Episode 11500, Total Reward: 13.00
Episode 11510, Total Reward: 17.00
Episode 11520, Total Reward: 19.00
Episode 11530, Total Reward: 20.00
Episode 11540, Total Reward: 16.00
Episode 11550, Total Reward: 1.00
Episode 11560, Total Reward: 21.00
Episode 11570, Total Reward: 13.00
Episode 11580, Total Reward: 16.00
Episode 11590, Total Reward: 15.00
Episode 11600, Total Reward: 16.00
Episode 11610, Total Reward: 20.00
Episode 11620, Total Reward: 16.00
Episode 11630, Total Reward: 14.00
Episode 11640, Total Reward: 12.00
Episode 11650, Total Reward: 18.00
Episode 11660, Total Reward: 10.00
Episode 11670, Total Reward: 18.00
Episode 11680, Total Reward: 19.00
Episode 11690, Total Reward: 16.00
Episode 11700, Total Reward: 15.00
Episode 11710, Total Reward: 18.00
Episode 11720, Total Reward: 16.00
Episode 11730, Total Reward: 18.00
Episode 11740, Total Reward: 15.00
Episode 11750, Total Reward: 18.00
Episode 11760, Total Reward: 17.00
Episode 11770, Total Reward: 21.00
Episode 11780, Total Reward: 18.00
Episode 11790, Total Reward: 4.00
Episode 11800, Total Reward: 19.00
Episode 11810, Total Reward: 19.00
Episode 11820, Total Reward: 9.00
Episode 11830, Total Reward: 20.00
Episode 11840, Total Reward: 9.00
Episode 11850, Total Reward: 16.00
Episode 11860, Total Reward: 21.00
Episode 11870, Total Reward: 20.00
Episode 11880, Total Reward: 14.00
Episode 11890, Total Reward: 19.00
Episode 11900, Total Reward: 19.00
Episode 11910, Total Reward: 18.00
Episode 11920, Total Reward: 19.00
Episode 11930, Total Reward: 20.00
Episode 11940, Total Reward: 13.00
Episode 11950, Total Reward: 15.00
Episode 11960, Total Reward: 19.00
Episode 11970, Total Reward: 18.00
Episode 11980, Total Reward: 13.00
Episode 11990, Total Reward: 20.00
Episode 12000, Total Reward: 13.00
Episode 12010, Total Reward: 19.00
Episode 12020, Total Reward: 18.00
Episode 12030, Total Reward: 14.00
Episode 12040, Total Reward: 16.00
Episode 12050, Total Reward: 14.00
Episode 12060, Total Reward: 15.00
Episode 12070, Total Reward: 20.00
Episode 12080, Total Reward: 15.00
Episode 12090, Total Reward: 19.00
Episode 12100, Total Reward: -1.00
Episode 12110, Total Reward: 16.00
Episode 12120, Total Reward: 17.00
Episode 12130, Total Reward: 15.00
Episode 12140, Total Reward: 1.00
Episode 12150, Total Reward: 18.00
Episode 12160, Total Reward: 18.00
Episode 12170, Total Reward: 21.00
Episode 12180, Total Reward: 18.00
Episode 12190, Total Reward: 8.00
Episode 12200, Total Reward: 20.00
Episode 12210, Total Reward: 19.00
Episode 12220, Total Reward: 13.00
Episode 12230, Total Reward: 15.00
Episode 12240, Total Reward: 15.00
Episode 12250, Total Reward: 21.00
Episode 12260, Total Reward: 16.00
Episode 12270, Total Reward: 14.00
Episode 12280, Total Reward: 18.00
Episode 12290, Total Reward: 13.00
Episode 12300, Total Reward: 19.00
Episode 12310, Total Reward: 20.00
Episode 12320, Total Reward: 17.00
Episode 12330, Total Reward: 21.00
Episode 12340, Total Reward: 18.00
Episode 12350, Total Reward: 20.00
Episode 12360, Total Reward: 17.00
Episode 12370, Total Reward: 14.00
Episode 12380, Total Reward: 19.00
Episode 12390, Total Reward: 16.00
Episode 12400, Total Reward: 16.00
Episode 12410, Total Reward: 18.00
Episode 12420, Total Reward: 14.00
Episode 12430, Total Reward: 15.00
Episode 12440, Total Reward: 19.00
Episode 12450, Total Reward: 17.00
Episode 12460, Total Reward: 20.00
Episode 12470, Total Reward: 17.00
Episode 12480, Total Reward: 15.00
Episode 12490, Total Reward: 13.00
Episode 12500, Total Reward: 11.00
Episode 12510, Total Reward: 13.00
Episode 12520, Total Reward: 19.00
Episode 12530, Total Reward: 20.00
Episode 12540, Total Reward: 20.00
Episode 12550, Total Reward: 18.00
Episode 12560, Total Reward: 21.00
Episode 12570, Total Reward: 14.00
Episode 12580, Total Reward: 16.00
Episode 12590, Total Reward: 19.00
Episode 12600, Total Reward: 13.00
Episode 12610, Total Reward: 18.00
Episode 12620, Total Reward: 9.00
Episode 12630, Total Reward: 1.00
Episode 12640, Total Reward: 18.00
Episode 12650, Total Reward: 19.00
Episode 12660, Total Reward: 18.00
Episode 12670, Total Reward: 21.00
Episode 12680, Total Reward: 18.00
Episode 12690, Total Reward: 15.00
Episode 12700, Total Reward: 19.00
Episode 12710, Total Reward: 21.00
Episode 12720, Total Reward: 11.00
Episode 12730, Total Reward: 16.00
Episode 12740, Total Reward: 19.00
Episode 12750, Total Reward: 16.00
Episode 12760, Total Reward: 12.00
Episode 12770, Total Reward: 18.00
Episode 12780, Total Reward: 18.00
Episode 12790, Total Reward: 17.00
Episode 12800, Total Reward: 17.00
Episode 12810, Total Reward: 16.00
Episode 12820, Total Reward: 17.00
Episode 12830, Total Reward: 15.00
Episode 12840, Total Reward: 19.00
Episode 12850, Total Reward: 19.00
Episode 12860, Total Reward: 15.00
Episode 12870, Total Reward: 16.00
Episode 12880, Total Reward: 16.00
Episode 12890, Total Reward: 13.00
Episode 12900, Total Reward: 18.00
Episode 12910, Total Reward: 18.00
Episode 12920, Total Reward: 18.00
Episode 12930, Total Reward: 18.00
Episode 12940, Total Reward: 19.00
Episode 12950, Total Reward: 18.00
Episode 12960, Total Reward: 13.00
Episode 12970, Total Reward: 18.00
Episode 12980, Total Reward: 17.00
Episode 12990, Total Reward: 17.00
Episode 13000, Total Reward: 16.00
Episode 13010, Total Reward: 16.00
Episode 13020, Total Reward: 15.00
Episode 13030, Total Reward: 20.00
Episode 13040, Total Reward: 19.00
Episode 13050, Total Reward: 15.00
Episode 13060, Total Reward: 16.00
Episode 13070, Total Reward: 18.00
Episode 13080, Total Reward: 20.00
Episode 13090, Total Reward: 19.00
Episode 13100, Total Reward: 20.00
Episode 13110, Total Reward: 20.00
Episode 13120, Total Reward: 18.00
Episode 13130, Total Reward: 12.00
Episode 13140, Total Reward: 16.00
Episode 13150, Total Reward: 13.00
Episode 13160, Total Reward: 18.00
Episode 13170, Total Reward: 18.00
Episode 13180, Total Reward: 14.00
Episode 13190, Total Reward: 19.00
Episode 13200, Total Reward: 12.00
Episode 13210, Total Reward: 18.00
Episode 13220, Total Reward: 7.00
Episode 13230, Total Reward: 14.00
Episode 13240, Total Reward: 17.00
Episode 13250, Total Reward: 19.00
Episode 13260, Total Reward: 19.00
Episode 13270, Total Reward: 12.00
Episode 13280, Total Reward: 16.00
Episode 13290, Total Reward: 19.00
Episode 13300, Total Reward: 15.00
Episode 13310, Total Reward: 20.00
Episode 13320, Total Reward: 19.00
Episode 13330, Total Reward: 1.00
Episode 13340, Total Reward: 19.00
Episode 13350, Total Reward: 16.00
Episode 13360, Total Reward: 18.00
Episode 13370, Total Reward: 4.00
Episode 13380, Total Reward: 13.00
Episode 13390, Total Reward: 12.00
Episode 13400, Total Reward: 11.00
Episode 13410, Total Reward: 16.00
Episode 13420, Total Reward: 17.00
Episode 13430, Total Reward: 16.00
Episode 13440, Total Reward: 14.00
Episode 13450, Total Reward: 18.00
Episode 13460, Total Reward: 18.00
Episode 13470, Total Reward: 19.00
Episode 13480, Total Reward: 17.00
Episode 13490, Total Reward: 19.00
Episode 13500, Total Reward: 14.00
Episode 13510, Total Reward: 17.00
Episode 13520, Total Reward: 19.00
Episode 13530, Total Reward: 20.00
Episode 13540, Total Reward: 13.00
Episode 13550, Total Reward: 16.00
Episode 13560, Total Reward: 17.00
Episode 13570, Total Reward: 14.00
Episode 13580, Total Reward: 20.00
Episode 13590, Total Reward: 20.00
Episode 13600, Total Reward: 15.00
Episode 13610, Total Reward: 16.00
Episode 13620, Total Reward: 11.00
Episode 13630, Total Reward: 17.00
Episode 13640, Total Reward: 12.00
Episode 13650, Total Reward: 10.00
Episode 13660, Total Reward: 20.00
Episode 13670, Total Reward: 11.00
Episode 13680, Total Reward: 19.00
Episode 13690, Total Reward: 16.00
Episode 13700, Total Reward: -6.00
Episode 13710, Total Reward: 17.00
Episode 13720, Total Reward: 2.00
Episode 13730, Total Reward: 18.00
Episode 13740, Total Reward: 15.00
Episode 13750, Total Reward: 14.00
Episode 13760, Total Reward: 16.00
Episode 13770, Total Reward: 19.00
Episode 13780, Total Reward: 20.00
Episode 13790, Total Reward: 13.00
Episode 13800, Total Reward: 18.00
Episode 13810, Total Reward: 15.00
Episode 13820, Total Reward: 19.00
Episode 13830, Total Reward: 15.00
Episode 13840, Total Reward: 16.00
Episode 13850, Total Reward: 20.00
Episode 13860, Total Reward: 16.00
Episode 13870, Total Reward: 10.00
Episode 13880, Total Reward: 19.00
Episode 13890, Total Reward: 18.00
Episode 13900, Total Reward: 16.00
Episode 13910, Total Reward: 20.00
Episode 13920, Total Reward: 18.00
Episode 13930, Total Reward: 16.00
Episode 13940, Total Reward: 20.00
Episode 13950, Total Reward: 19.00
Episode 13960, Total Reward: 18.00
Episode 13970, Total Reward: 20.00
Episode 13980, Total Reward: -5.00
Episode 13990, Total Reward: 19.00
Episode 14000, Total Reward: 19.00
Episode 14010, Total Reward: 17.00
Episode 14020, Total Reward: 15.00
Episode 14030, Total Reward: 11.00
Episode 14040, Total Reward: 17.00
Episode 14050, Total Reward: 16.00
Episode 14060, Total Reward: 16.00
Episode 14070, Total Reward: 19.00
Episode 14080, Total Reward: 12.00
Episode 14090, Total Reward: 21.00
Episode 14100, Total Reward: 18.00
Episode 14110, Total Reward: 13.00
Episode 14120, Total Reward: 19.00
Episode 14130, Total Reward: 13.00
Episode 14140, Total Reward: 14.00
Episode 14150, Total Reward: 18.00
Episode 14160, Total Reward: 11.00
Episode 14170, Total Reward: 17.00
Episode 14180, Total Reward: 19.00
Episode 14190, Total Reward: 17.00
Episode 14200, Total Reward: 14.00
Episode 14210, Total Reward: 17.00
Episode 14220, Total Reward: 9.00
Episode 14230, Total Reward: 20.00
Episode 14240, Total Reward: 14.00
Episode 14250, Total Reward: 17.00
Episode 14260, Total Reward: 10.00
Episode 14270, Total Reward: 18.00
Episode 14280, Total Reward: 16.00
Episode 14290, Total Reward: 19.00
Episode 14300, Total Reward: 18.00
Episode 14310, Total Reward: 6.00
Episode 14320, Total Reward: 16.00
Episode 14330, Total Reward: 16.00
Episode 14340, Total Reward: 17.00
Episode 14350, Total Reward: 16.00
Episode 14360, Total Reward: 15.00
Episode 14370, Total Reward: 17.00
Episode 14380, Total Reward: 18.00
Episode 14390, Total Reward: 14.00
Episode 14400, Total Reward: 11.00
Episode 14410, Total Reward: 16.00
Episode 14420, Total Reward: 12.00
Episode 14430, Total Reward: 12.00
Episode 14440, Total Reward: 17.00
Episode 14450, Total Reward: 11.00
Episode 14460, Total Reward: 18.00
Episode 14470, Total Reward: 16.00
Episode 14480, Total Reward: 17.00
Episode 14490, Total Reward: 16.00
Episode 14500, Total Reward: 16.00
Episode 14510, Total Reward: 17.00
Episode 14520, Total Reward: 19.00
Episode 14530, Total Reward: 18.00
Episode 14540, Total Reward: 17.00
Episode 14550, Total Reward: 11.00
Episode 14560, Total Reward: 18.00
Episode 14570, Total Reward: 14.00
Episode 14580, Total Reward: 11.00
Episode 14590, Total Reward: 19.00
Episode 14600, Total Reward: 18.00
Episode 14610, Total Reward: 19.00
Episode 14620, Total Reward: 15.00
Episode 14630, Total Reward: 20.00
Episode 14640, Total Reward: 20.00
Episode 14650, Total Reward: 20.00
Episode 14660, Total Reward: 19.00
Episode 14670, Total Reward: 18.00
Episode 14680, Total Reward: 14.00
Episode 14690, Total Reward: 19.00
Episode 14700, Total Reward: 4.00
Episode 14710, Total Reward: 14.00
Episode 14720, Total Reward: 17.00
Episode 14730, Total Reward: 14.00
Episode 14740, Total Reward: 16.00
Episode 14750, Total Reward: 18.00
Episode 14760, Total Reward: 19.00
Episode 14770, Total Reward: 17.00
Episode 14780, Total Reward: -12.00
Episode 14790, Total Reward: 14.00
Episode 14800, Total Reward: 16.00
Episode 14810, Total Reward: 17.00
Episode 14820, Total Reward: 17.00
Episode 14830, Total Reward: 18.00
Episode 14840, Total Reward: 18.00
Episode 14850, Total Reward: 18.00
Episode 14860, Total Reward: 14.00
Episode 14870, Total Reward: 13.00
Episode 14880, Total Reward: 17.00
Episode 14890, Total Reward: 17.00
Episode 14900, Total Reward: 12.00
Episode 14910, Total Reward: 19.00
Episode 14920, Total Reward: 13.00
Episode 14930, Total Reward: 19.00
Episode 14940, Total Reward: 16.00
Episode 14950, Total Reward: 20.00
Episode 14960, Total Reward: 19.00
Episode 14970, Total Reward: -3.00
Episode 14980, Total Reward: 11.00
Episode 14990, Total Reward: 14.00
Episode 15000, Total Reward: 7.00
Episode 15010, Total Reward: 12.00
Episode 15020, Total Reward: 17.00
Episode 15030, Total Reward: 19.00
Episode 15040, Total Reward: 17.00
Episode 15050, Total Reward: 20.00
Episode 15060, Total Reward: 18.00
Episode 15070, Total Reward: -6.00
Episode 15080, Total Reward: 13.00
Episode 15090, Total Reward: 15.00
Episode 15100, Total Reward: 9.00
Episode 15110, Total Reward: 15.00
Episode 15120, Total Reward: 19.00
Episode 15130, Total Reward: 15.00
Episode 15140, Total Reward: 16.00
Episode 15150, Total Reward: -7.00
Episode 15160, Total Reward: 13.00
Episode 15170, Total Reward: 19.00
Episode 15180, Total Reward: 15.00
Episode 15190, Total Reward: 13.00
Episode 15200, Total Reward: 17.00
Episode 15210, Total Reward: 16.00
Episode 15220, Total Reward: 16.00
